id,Country,Event,Gender,Participants
2020_CHN,CHN,CSP,Male,6
2020_CHN,CHN,CSP,Female,9
2020_CHN,CHN,CTR,Male,1
2020_CHN,CHN,CTR,Female,3
2020_CHN,CHN,DIV,Male,5
2020_CHN,CHN,DIV,Female,5
2020_CHN,CHN,EJP,Male,4
2020_CHN,CHN,EVE,Male,3
2020_CHN,CHN,FBL,Female,18
2020_CHN,CHN,FEN,Male,5
2020_CHN,CHN,FEN,Female,9
2020_CHN,CHN,GAR,Male,6
2020_CHN,CHN,GAR,Female,6
2020_CHN,CHN,GLF,Male,2
2020_CHN,CHN,GLF,Female,2
2020_CHN,CHN,GRY,Female,5
2020_CHN,CHN,GTR,Male,2
2020_CHN,CHN,GTR,Female,2
2020_CHN,CHN,HOC,Female,18
2020_CHN,CHN,JUD,Female,6
2020_CHN,CHN,KTE,Female,2
2020_CHN,CHN,MPN,Male,2
2020_CHN,CHN,MPN,Female,2
2020_CHN,CHN,MTB,Male,1
2020_CHN,CHN,MTB,Female,1
2020_CHN,CHN,OWS,Female,1
2020_CHN,CHN,ROW,Male,7
2020_CHN,CHN,ROW,Female,21
2020_CHN,CHN,RU7,Female,13
2020_CHN,CHN,SAL,Male,5
2020_CHN,CHN,SAL,Female,7
2020_CHN,CHN,SHO,Male,10
2020_CHN,CHN,SHO,Female,14
2020_CHN,CHN,SKB,Female,2
2020_CHN,CHN,SWA,Female,8
2020_CHN,CHN,SWM,Male,11
2020_CHN,CHN,SWM,Female,18
2020_CHN,CHN,TEN,Female,5
2020_CHN,CHN,TKW,Male,2
2020_CHN,CHN,TKW,Female,4
2020_CHN,CHN,TRI,Female,1
2020_CHN,CHN,TTE,Male,3
2020_CHN,CHN,TTE,Female,4
2020_CHN,CHN,VBV,Female,4
2020_CHN,CHN,VVO,Female,12
2020_CHN,CHN,WLF,Male,4
2020_CHN,CHN,WLF,Female,4
2020_CHN,CHN,WPO,Female,13
2020_CHN,CHN,WRE,Male,5
2020_CHN,CHN,WRE,Female,6
2020_CHN,CHN,Total,Male,125
2020_CHN,CHN,Total,Female,285
2020_CHN,CHN,Total,all,410
2020_CIV,CIV,ATH,Male,1
2020_CIV,CIV,ATH,Female,2
2020_CIV,CIV,FBL,Male,16
2020_CIV,CIV,JUD,Female,1
2020_CIV,CIV,ROW,Male,1
2020_CIV,CIV,SWM,Female,1
2020_CIV,CIV,TKW,Male,2
2020_CIV,CIV,TKW,Female,2
2020_CIV,CIV,Total,Male,20
2020_CIV,CIV,Total,Female,6
2020_CIV,CIV,Total,all,26
2020_CMR,CMR,ATH,Male,1
2020_CMR,CMR,BOX,Male,3
2020_CMR,CMR,JUD,Female,2
2020_CMR,CMR,SWM,Male,1
2020_CMR,CMR,SWM,Female,1
2020_CMR,CMR,TTE,Female,1
2020_CMR,CMR,WLF,Female,2
2020_CMR,CMR,WRE,Female,1
2020_CMR,CMR,Total,Male,5
2020_CMR,CMR,Total,Female,7
2020_CMR,CMR,Total,all,12
2020_COD,COD,ATH,Male,1
2020_COD,COD,BOX,Male,2
2020_COD,COD,BOX,Female,2
2020_COD,COD,JUD,Female,1
2020_COD,COD,Total,Male,3
2020_COD,COD,Total,Female,3
2020_COD,COD,Total,all,6
2020_COK,COK,ATH,Male,1
2020_COK,COK,CSL,Female,1
2020_COK,COK,CSP,Male,1
2020_COK,COK,CSP,Female,1
2020_COK,COK,SWM,Male,1
2020_COK,COK,SWM,Female,1
2020_COK,COK,Total,Male,3
2020_COK,COK,Total,Female,3
2020_COK,COK,Total,all,6
2020_COL,COL,ARC,Male,1
2020_COL,COL,ARC,Female,1
2020_COL,COL,ATH,Male,15
2020_COL,COL,ATH,Female,8
2020_COL,COL,BMX,Male,2
2020_COL,COL,BMX,Female,1
2020_COL,COL,BOX,Male,4
2020_COL,COL,BOX,Female,2
2020_COL,COL,CRD,Male,4
2020_COL,COL,CRD,Female,1
2020_COL,COL,CTR,Male,1
2020_COL,COL,DIV,Male,3
2020_COL,COL,EJP,Male,1
2020_COL,COL,FEN,Female,1
2020_COL,COL,GLF,Male,1
2020_COL,COL,GLF,Female,1
2020_COL,COL,GTR,Male,1
2020_COL,COL,JUD,Female,1
2020_COL,COL,SHO,Male,1
2020_COL,COL,SKB,Male,1
2020_COL,COL,SWA,Female,2
2020_COL,COL,SWM,Male,1
2020_COL,COL,SWM,Female,1
2020_COL,COL,TEN,Male,3
2020_COL,COL,TEN,Female,1
2020_COL,COL,TKW,Male,1
2020_COL,COL,TKW,Female,1
2020_COL,COL,WLF,Male,2
2020_COL,COL,WLF,Female,1
2020_COL,COL,WRE,Male,3
2020_COL,COL,Total,Male,45
2020_COL,COL,Total,Female,22
2020_COL,COL,Total,all,67
2020_COM,COM,ATH,Male,1
2020_COM,COM,ATH,Female,1
2020_COM,COM,JUD,Male,1
2020_COM,COM,Total,Male,2
2020_COM,COM,Total,Female,1
2020_COM,COM,Total,all,3
2020_CPV,CPV,ATH,Male,1
2020_CPV,CPV,BOX,Male,1
2020_CPV,CPV,GRY,Female,1
2020_CPV,CPV,JUD,Female,1
2020_CPV,CPV,SWM,Male,1
2020_CPV,CPV,SWM,Female,1
2020_CPV,CPV,Total,Male,3
2020_CPV,CPV,Total,Female,3
2020_CPV,CPV,Total,all,6
2020_CRC,CRC,ATH,Male,1
2020_CRC,CRC,ATH,Female,2
2020_CRC,CRC,BMF,Male,1
2020_CRC,CRC,CRD,Male,1
2020_CRC,CRC,CRD,Female,1
2020_CRC,CRC,GAR,Female,1
2020_CRC,CRC,JUD,Male,1
2020_CRC,CRC,SRF,Female,2
2020_CRC,CRC,SWM,Male,1
2020_CRC,CRC,SWM,Female,1
2020_CRC,CRC,TKW,Female,1
2020_CRC,CRC,Total,Male,5
2020_CRC,CRC,Total,Female,8
2020_CRC,CRC,Total,all,13
2020_CRO,CRO,ATH,Male,1
2020_CRO,CRO,ATH,Female,6
2020_CRO,CRO,BOX,Male,1
2020_CRO,CRO,BOX,Female,1
2020_CRO,CRO,CRD,Male,1
2020_CRO,CRO,CSL,Male,1
2020_CRO,CRO,CSP,Female,2
2020_CRO,CRO,GAR,Male,1
2020_CRO,CRO,GAR,Female,1
2020_CRO,CRO,JUD,Female,3
2020_CRO,CRO,KTE,Male,1
2020_CRO,CRO,ROW,Male,3
2020_CRO,CRO,SAL,Male,3
2020_CRO,CRO,SAL,Female,1
2020_CRO,CRO,SHO,Male,3
2020_CRO,CRO,SHO,Female,1
2020_CRO,CRO,SWM,Male,1
2020_CRO,CRO,SWM,Female,1
2020_CRO,CRO,TEN,Male,4
2020_CRO,CRO,TEN,Female,2
2020_CRO,CRO,TKW,Male,2
2020_CRO,CRO,TKW,Female,2
2020_CRO,CRO,TTE,Male,3
2020_CRO,CRO,WPO,Male,13
2020_CRO,CRO,WRE,Male,2
2020_CRO,CRO,Total,Male,40
2020_CRO,CRO,Total,Female,20
2020_CRO,CRO,Total,all,60
2020_CUB,CUB,ATH,Male,5
2020_CUB,CUB,ATH,Female,11
2020_CUB,CUB,BOX,Male,7
2020_CUB,CUB,CRD,Female,1
2020_CUB,CUB,CSP,Male,3
2020_CUB,CUB,CSP,Female,2
2020_CUB,CUB,GAR,Female,1
2020_CUB,CUB,JUD,Male,3
2020_CUB,CUB,JUD,Female,3
2020_CUB,CUB,MPN,Male,1
2020_CUB,CUB,MPN,Female,1
2020_CUB,CUB,ROW,Female,1
2020_CUB,CUB,SHO,Male,3
2020_CUB,CUB,SHO,Female,2
2020_CUB,CUB,SWM,Male,1
2020_CUB,CUB,SWM,Female,1
2020_CUB,CUB,TKW,Male,1
2020_CUB,CUB,TTE,Male,1
2020_CUB,CUB,TTE,Female,1
2020_CUB,CUB,VBV,Female,2
2020_CUB,CUB,WLF,Male,1
2020_CUB,CUB,WLF,Female,3
2020_CUB,CUB,WRE,Male,9
2020_CUB,CUB,WRE,Female,3
2020_CUB,CUB,Total,Male,35
2020_CUB,CUB,Total,Female,32
2020_CUB,CUB,Total,all,67
2020_CYP,CYP,ATH,Male,2
2020_CYP,CYP,ATH,Female,1
2020_CYP,CYP,CRD,Female,1
2020_CYP,CYP,GAR,Male,1
2020_CYP,CYP,SAL,Male,2
2020_CYP,CYP,SAL,Female,2
2020_CYP,CYP,SHO,Male,3
2020_CYP,CYP,SHO,Female,1
2020_CYP,CYP,SWM,Male,1
2020_CYP,CYP,SWM,Female,1
2020_CYP,CYP,Total,Male,9
2020_CYP,CYP,Total,Female,6
2020_CYP,CYP,Total,all,15
2020_CZE,CZE,ARC,Female,1
2020_CZE,CZE,ATH,Male,12
2020_CZE,CZE,ATH,Female,14
2020_CZE,CZE,BKB,Male,12
2020_CZE,CZE,CLB,Male,1
2020_CZE,CZE,CRD,Male,2
2020_CZE,CZE,CRD,Female,1
2020_CZE,CZE,CSL,Male,2
2020_CZE,CZE,CSL,Female,2
2020_CZE,CZE,CSP,Male,4
2020_CZE,CZE,CTR,Male,1
2020_CZE,CZE,EJP,Male,3
2020_CZE,CZE,EJP,Female,1
2020_CZE,CZE,EVE,Male,2
2020_CZE,CZE,FEN,Male,2
2020_CZE,CZE,GAR,Male,1
2020_CZE,CZE,GAR,Female,1
2020_CZE,CZE,GLF,Male,1
2020_CZE,CZE,GLF,Female,1
2020_CZE,CZE,JUD,Male,2
2020_CZE,CZE,MPN,Male,2
2020_CZE,CZE,MTB,Male,1
2020_CZE,CZE,MTB,Female,1
2020_CZE,CZE,OWS,Male,1
2020_CZE,CZE,ROW,Male,5
2020_CZE,CZE,ROW,Female,2
2020_CZE,CZE,SAL,Male,1
2020_CZE,CZE,SHO,Male,6
2020_CZE,CZE,SHO,Female,2
2020_CZE,CZE,SWM,Male,3
2020_CZE,CZE,SWM,Female,5
2020_CZE,CZE,TEN,Male,1
2020_CZE,CZE,TEN,Female,5
2020_CZE,CZE,TRI,Female,2
2020_CZE,CZE,TTE,Male,1
2020_CZE,CZE,TTE,Female,1
2020_CZE,CZE,VBV,Male,2
2020_CZE,CZE,WLF,Male,1
2020_CZE,CZE,WRE,Male,1
2020_CZE,CZE,Total,Male,70
2020_CZE,CZE,Total,Female,39
2020_CZE,CZE,Total,all,109
2020_DEN,DEN,ARC,Female,1
2020_DEN,DEN,ATH,Male,7
2020_DEN,DEN,ATH,Female,6
2020_DEN,DEN,BDM,Male,5
2020_DEN,DEN,BDM,Female,4
2020_DEN,DEN,BMX,Female,1
2020_DEN,DEN,CRD,Male,4
2020_DEN,DEN,CRD,Female,2
2020_DEN,DEN,CSP,Female,4
2020_DEN,DEN,CTR,Male,5
2020_DEN,DEN,CTR,Female,2
2020_DEN,DEN,EDR,Female,3
2020_DEN,DEN,EJP,Male,1
2020_DEN,DEN,EVE,Male,1
2020_DEN,DEN,GLF,Male,2
2020_DEN,DEN,GLF,Female,2
2020_DEN,DEN,HBL,Male,15
2020_DEN,DEN,JUD,Female,1
2020_DEN,DEN,MTB,Male,1
2020_DEN,DEN,MTB,Female,2
2020_DEN,DEN,ROW,Male,3
2020_DEN,DEN,ROW,Female,6
2020_DEN,DEN,SAL,Male,3
2020_DEN,DEN,SAL,Female,5
2020_DEN,DEN,SHO,Male,2
2020_DEN,DEN,SHO,Female,2
2020_DEN,DEN,SKB,Male,1
2020_DEN,DEN,SWM,Male,3
2020_DEN,DEN,SWM,Female,8
2020_DEN,DEN,TTE,Male,1
2020_DEN,DEN,WRE,Male,1
2020_DEN,DEN,Total,Male,55
2020_DEN,DEN,Total,Female,49
2020_DEN,DEN,Total,all,104
2020_DJI,DJI,ATH,Male,1
2020_DJI,DJI,ATH,Female,1
2020_DJI,DJI,JUD,Male,1
2020_DJI,DJI,SWM,Male,1
2020_DJI,DJI,Total,Male,3
2020_DJI,DJI,Total,Female,1
2020_DJI,DJI,Total,all,4
2020_DMA,DMA,ATH,Male,1
2020_DMA,DMA,ATH,Female,1
2020_DMA,DMA,Total,Male,1
2020_DMA,DMA,Total,Female,1
2020_DMA,DMA,Total,all,2
2020_DOM,DOM,ATH,Male,4
2020_DOM,DOM,ATH,Female,3
2020_DOM,DOM,BBL,Male,24
2020_DOM,DOM,BOX,Male,5
2020_DOM,DOM,BOX,Female,2
2020_DOM,DOM,DIV,Male,1
2020_DOM,DOM,EDR,Female,1
2020_DOM,DOM,EJP,Male,1
2020_DOM,DOM,JUD,Male,1
2020_DOM,DOM,ROW,Male,1
2020_DOM,DOM,SWM,Male,1
2020_DOM,DOM,SWM,Female,1
2020_DOM,DOM,TKW,Male,2
2020_DOM,DOM,TKW,Female,1
2020_DOM,DOM,VVO,Female,12
2020_DOM,DOM,WLF,Male,2
2020_DOM,DOM,WLF,Female,3
2020_DOM,DOM,Total,Male,42
2020_DOM,DOM,Total,Female,23
2020_DOM,DOM,Total,all,65
2020_ECU,ECU,ARC,Female,1
2020_ECU,ECU,ATH,Male,7
2020_ECU,ECU,ATH,Female,9
2020_ECU,ECU,BMX,Male,1
2020_ECU,ECU,BMX,Female,1
2020_ECU,ECU,BOX,Male,2
2020_ECU,ECU,BOX,Female,2
2020_ECU,ECU,CRD,Male,2
2020_ECU,ECU,EVE,Male,1
2020_ECU,ECU,GLF,Female,1
2020_ECU,ECU,JUD,Male,1
2020_ECU,ECU,JUD,Female,2
2020_ECU,ECU,MPN,Female,1
2020_ECU,ECU,OWS,Male,1
2020_ECU,ECU,OWS,Female,1
2020_ECU,ECU,SHO,Female,2
2020_ECU,ECU,SRF,Female,1
2020_ECU,ECU,SWM,Male,1
2020_ECU,ECU,SWM,Female,1
2020_ECU,ECU,TRI,Female,1
2020_ECU,ECU,TTE,Male,1
2020_ECU,ECU,WLF,Female,4
2020_ECU,ECU,WRE,Female,2
2020_ECU,ECU,Total,Male,17
2020_ECU,ECU,Total,Female,29
2020_ECU,ECU,Total,all,46
2020_EGY,EGY,ARC,Male,1
2020_EGY,EGY,ARC,Female,1
2020_EGY,EGY,ATH,Male,4
2020_EGY,EGY,BDM,Male,1
2020_EGY,EGY,BDM,Female,2
2020_EGY,EGY,BOX,Male,2
2020_EGY,EGY,CSP,Male,1
2020_EGY,EGY,CSP,Female,1
2020_EGY,EGY,CTR,Female,1
2020_EGY,EGY,DIV,Male,1
2020_EGY,EGY,DIV,Female,1
2020_EGY,EGY,EJP,Male,4
2020_EGY,EGY,FBL,Male,18
2020_EGY,EGY,FEN,Male,9
2020_EGY,EGY,FEN,Female,5
2020_EGY,EGY,GAR,Male,1
2020_EGY,EGY,GAR,Female,2
2020_EGY,EGY,GRY,Female,6
2020_EGY,EGY,GTR,Male,1
2020_EGY,EGY,GTR,Female,1
2020_EGY,EGY,HBL,Male,15
2020_EGY,EGY,JUD,Male,3
2020_EGY,EGY,KTE,Male,2
2020_EGY,EGY,KTE,Female,3
2020_EGY,EGY,MPN,Male,2
2020_EGY,EGY,MPN,Female,2
2020_EGY,EGY,ROW,Male,1
2020_EGY,EGY,SAL,Male,1
2020_EGY,EGY,SAL,Female,1
2020_EGY,EGY,SHO,Male,7
2020_EGY,EGY,SHO,Female,4
2020_EGY,EGY,SWA,Female,8
2020_EGY,EGY,SWM,Male,3
2020_EGY,EGY,SWM,Female,1
2020_EGY,EGY,TEN,Male,1
2020_EGY,EGY,TEN,Female,1
2020_EGY,EGY,TKW,Male,2
2020_EGY,EGY,TKW,Female,2
2020_EGY,EGY,TRI,Female,1
2020_EGY,EGY,TTE,Male,3
2020_EGY,EGY,TTE,Female,3
2020_EGY,EGY,WRE,Male,6
2020_EGY,EGY,WRE,Female,2
2020_EGY,EGY,Total,Male,89
2020_EGY,EGY,Total,Female,48
2020_EGY,EGY,Total,all,137
2020_EOR,EOR,ATH,Male,5
2020_EOR,EOR,ATH,Female,2
2020_EOR,EOR,BDM,Male,1
2020_EOR,EOR,BOX,Male,2
2020_EOR,EOR,CRD,Male,1
2020_EOR,EOR,CRD,Female,1
2020_EOR,EOR,CSP,Male,1
2020_EOR,EOR,JUD,Male,3
2020_EOR,EOR,JUD,Female,3
2020_EOR,EOR,KTE,Male,2
2020_EOR,EOR,SHO,Female,1
2020_EOR,EOR,SWM,Male,1
2020_EOR,EOR,SWM,Female,1
2020_EOR,EOR,TKW,Male,1
2020_EOR,EOR,TKW,Female,2
2020_EOR,EOR,WLF,Male,1
2020_EOR,EOR,WRE,Male,1
2020_EOR,EOR,Total,Male,19
2020_EOR,EOR,Total,Female,10
2020_EOR,EOR,Total,all,29
2020_ERI,ERI,ATH,Male,5
2020_ERI,ERI,ATH,Female,4
2020_ERI,ERI,CRD,Male,2
2020_ERI,ERI,CRD,Female,1
2020_ERI,ERI,SWM,Male,1
2020_ERI,ERI,Total,Male,8
2020_ERI,ERI,Total,Female,5
2020_ERI,ERI,Total,all,13
2020_ESA,ESA,ATH,Male,1
2020_ESA,ESA,BOX,Female,1
2020_ESA,ESA,SAL,Male,1
2020_ESA,ESA,SWM,Male,1
2020_ESA,ESA,SWM,Female,1
2020_ESA,ESA,Total,Male,3
2020_ESA,ESA,Total,Female,2
2020_ESA,ESA,Total,all,5
2020_ESP,ESP,ARC,Male,1
2020_ESP,ESP,ARC,Female,1
2020_ESP,ESP,ATH,Male,31
2020_ESP,ESP,ATH,Female,21
2020_ESP,ESP,BDM,Male,1
2020_ESP,ESP,BDM,Female,1
2020_ESP,ESP,BKB,Male,12
2020_ESP,ESP,BKB,Female,11
2020_ESP,ESP,BOX,Male,4
2020_ESP,ESP,CLB,Male,1
2020_ESP,ESP,CRD,Male,5
2020_ESP,ESP,CRD,Female,2
2020_ESP,ESP,CSL,Male,2
2020_ESP,ESP,CSL,Female,2
2020_ESP,ESP,CSP,Male,8
2020_ESP,ESP,CSP,Female,3
2020_ESP,ESP,CTR,Male,2
2020_ESP,ESP,DIV,Male,2
2020_ESP,ESP,EDR,Male,2
2020_ESP,ESP,EDR,Female,1
2020_ESP,ESP,EJP,Male,1
2020_ESP,ESP,EVE,Male,1
2020_ESP,ESP,FBL,Male,20
2020_ESP,ESP,FEN,Male,1
2020_ESP,ESP,GAR,Male,5
2020_ESP,ESP,GAR,Female,4
2020_ESP,ESP,GLF,Male,2
2020_ESP,ESP,GLF,Female,2
2020_ESP,ESP,HBL,Male,16
2020_ESP,ESP,HBL,Female,15
2020_ESP,ESP,HOC,Male,18
2020_ESP,ESP,HOC,Female,17
2020_ESP,ESP,JUD,Male,3
2020_ESP,ESP,JUD,Female,4
2020_ESP,ESP,KTE,Male,1
2020_ESP,ESP,KTE,Female,1
2020_ESP,ESP,MPN,Male,1
2020_ESP,ESP,MTB,Male,2
2020_ESP,ESP,MTB,Female,1
2020_ESP,ESP,OWS,Male,1
2020_ESP,ESP,OWS,Female,1
2020_ESP,ESP,ROW,Male,4
2020_ESP,ESP,ROW,Female,2
2020_ESP,ESP,SAL,Male,8
2020_ESP,ESP,SAL,Female,7
2020_ESP,ESP,SHO,Male,1
2020_ESP,ESP,SHO,Female,1
2020_ESP,ESP,SKB,Male,2
2020_ESP,ESP,SKB,Female,2
2020_ESP,ESP,SWA,Female,8
2020_ESP,ESP,SWM,Male,3
2020_ESP,ESP,SWM,Female,6
2020_ESP,ESP,TEN,Male,4
2020_ESP,ESP,TEN,Female,4
2020_ESP,ESP,TKW,Male,3
2020_ESP,ESP,TKW,Female,1
2020_ESP,ESP,TRI,Male,3
2020_ESP,ESP,TRI,Female,2
2020_ESP,ESP,TTE,Male,1
2020_ESP,ESP,TTE,Female,2
2020_ESP,ESP,VBV,Male,2
2020_ESP,ESP,VBV,Female,2
2020_ESP,ESP,WLF,Male,3
2020_ESP,ESP,WLF,Female,1
2020_ESP,ESP,WPO,Male,13
2020_ESP,ESP,WPO,Female,13
2020_ESP,ESP,Total,Male,190
2020_ESP,ESP,Total,Female,138
2020_ESP,ESP,Total,all,328
2020_EST,EST,ARC,Female,1
2020_EST,EST,ATH,Male,6
2020_EST,EST,ATH,Female,1
2020_EST,EST,BDM,Male,1
2020_EST,EST,BDM,Female,1
2020_EST,EST,CRD,Male,2
2020_EST,EST,EDR,Female,1
2020_EST,EST,FEN,Female,4
2020_EST,EST,JUD,Male,1
2020_EST,EST,MTB,Female,1
2020_EST,EST,ROW,Male,4
2020_EST,EST,SAL,Male,1
2020_EST,EST,SAL,Female,1
2020_EST,EST,SHO,Male,1
2020_EST,EST,SWM,Male,2
2020_EST,EST,SWM,Female,1
2020_EST,EST,TEN,Female,1
2020_EST,EST,TRI,Female,1
2020_EST,EST,WRE,Male,1
2020_EST,EST,WRE,Female,1
2020_EST,EST,Total,Male,19
2020_EST,EST,Total,Female,14
2020_EST,EST,Total,all,33
2020_ETH,ETH,ATH,Male,15
2020_ETH,ETH,ATH,Female,18
2020_ETH,ETH,CRD,Female,1
2020_ETH,ETH,SWM,Male,1
2020_ETH,ETH,TKW,Male,1
2020_ETH,ETH,Total,Male,17
2020_ETH,ETH,Total,Female,19
2020_ETH,ETH,Total,all,36
2020_FIJ,FIJ,ATH,Male,1
2020_FIJ,FIJ,JUD,Male,1
2020_FIJ,FIJ,RU7,Male,13
2020_FIJ,FIJ,RU7,Female,13
2020_FIJ,FIJ,SAL,Female,1
2020_FIJ,FIJ,SWM,Male,1
2020_FIJ,FIJ,SWM,Female,1
2020_FIJ,FIJ,TTE,Female,1
2020_FIJ,FIJ,Total,Male,16
2020_FIJ,FIJ,Total,Female,16
2020_FIJ,FIJ,Total,all,32
2020_FIN,FIN,ARC,Male,1
2020_FIN,FIN,ATH,Male,9
2020_FIN,FIN,ATH,Female,12
2020_FIN,FIN,BDM,Male,1
2020_FIN,FIN,BOX,Female,1
2020_FIN,FIN,EDR,Male,1
2020_FIN,FIN,GLF,Male,2
2020_FIN,FIN,GLF,Female,2
2020_FIN,FIN,SAL,Male,2
2020_FIN,FIN,SAL,Female,3
2020_FIN,FIN,SHO,Male,2
2020_FIN,FIN,SHO,Female,1
2020_FIN,FIN,SKB,Female,1
2020_FIN,FIN,SWM,Male,2
2020_FIN,FIN,SWM,Female,3
2020_FIN,FIN,WRE,Male,2
2020_FIN,FIN,Total,Male,22
2020_FIN,FIN,Total,Female,23
2020_FIN,FIN,Total,all,45
2020_FRA,FRA,ARC,Male,3
2020_FRA,FRA,ARC,Female,1
2020_FRA,FRA,ATH,Male,40
2020_FRA,FRA,ATH,Female,15
2020_FRA,FRA,BDM,Male,2
2020_FRA,FRA,BDM,Female,2
2020_FRA,FRA,BK3,Female,4
2020_FRA,FRA,BKB,Male,12
2020_FRA,FRA,BKB,Female,12
2020_FRA,FRA,BMF,Male,1
2020_FRA,FRA,BMX,Male,3
2020_FRA,FRA,BMX,Female,2
2020_FRA,FRA,BOX,Male,4
2020_FRA,FRA,BOX,Female,1
2020_FRA,FRA,CLB,Male,2
2020_FRA,FRA,CLB,Female,2
2020_FRA,FRA,CRD,Male,5
2020_FRA,FRA,CRD,Female,1
2020_FRA,FRA,CSL,Male,2
2020_FRA,FRA,CSL,Female,2
2020_FRA,FRA,CSP,Male,4
2020_FRA,FRA,CSP,Female,4
2020_FRA,FRA,CTR,Male,5
2020_FRA,FRA,CTR,Female,7
2020_FRA,FRA,DIV,Male,2
2020_FRA,FRA,DIV,Female,1
2020_FRA,FRA,EDR,Male,1
2020_FRA,FRA,EDR,Female,2
2020_FRA,FRA,EJP,Male,3
2020_FRA,FRA,EJP,Female,1
2020_FRA,FRA,EVE,Male,3
2020_FRA,FRA,FBL,Male,17
2020_FRA,FRA,FEN,Male,9
2020_FRA,FRA,FEN,Female,9
2020_FRA,FRA,GAR,Male,3
2020_FRA,FRA,GAR,Female,4
2020_FRA,FRA,GLF,Male,2
2020_FRA,FRA,GLF,Female,2
2020_FRA,FRA,GTR,Male,1
2020_FRA,FRA,GTR,Female,1
2020_FRA,FRA,HBL,Male,16
2020_FRA,FRA,HBL,Female,16
2020_FRA,FRA,JUD,Male,6
2020_FRA,FRA,JUD,Female,7
2020_FRA,FRA,KTE,Male,1
2020_FRA,FRA,KTE,Female,2
2020_FRA,FRA,MPN,Male,2
2020_FRA,FRA,MPN,Female,2
2020_FRA,FRA,MTB,Male,2
2020_FRA,FRA,MTB,Female,2
2020_FRA,FRA,OWS,Male,2
2020_FRA,FRA,OWS,Female,1
2020_FRA,FRA,ROW,Male,4
2020_FRA,FRA,ROW,Female,8
2020_FRA,FRA,RU7,Female,12
2020_FRA,FRA,SAL,Male,7
2020_FRA,FRA,SAL,Female,7
2020_FRA,FRA,SHO,Male,4
2020_FRA,FRA,SHO,Female,6
2020_FRA,FRA,SKB,Male,3
2020_FRA,FRA,SKB,Female,2
2020_FRA,FRA,SRF,Male,2
2020_FRA,FRA,SRF,Female,2
2020_FRA,FRA,SWA,Female,2
2020_FRA,FRA,SWM,Male,15
2020_FRA,FRA,SWM,Female,10
2020_FRA,FRA,TEN,Male,6
2020_FRA,FRA,TEN,Female,4
2020_FRA,FRA,TKW,Female,2
2020_FRA,FRA,TRI,Male,3
2020_FRA,FRA,TRI,Female,2
2020_FRA,FRA,TTE,Male,3
2020_FRA,FRA,TTE,Female,3
2020_FRA,FRA,VVO,Male,12
2020_FRA,FRA,WLF,Male,1
2020_FRA,FRA,WLF,Female,3
2020_FRA,FRA,WRE,Female,2
2020_FRA,FRA,Total,Male,212
2020_FRA,FRA,Total,Female,168
2020_FRA,FRA,Total,all,380
2020_FSM,FSM,ATH,Male,1
2020_FSM,FSM,SWM,Male,1
2020_FSM,FSM,SWM,Female,1
2020_FSM,FSM,Total,Male,2
2020_FSM,FSM,Total,Female,1
2020_FSM,FSM,Total,all,3
2020_GAB,GAB,ATH,Male,1
2020_GAB,GAB,JUD,Female,1
2020_GAB,GAB,SWM,Male,1
2020_GAB,GAB,SWM,Female,1
2020_GAB,GAB,TKW,Male,1
2020_GAB,GAB,Total,Male,3
2020_GAB,GAB,Total,Female,2
2020_GAB,GAB,Total,all,5
2020_GAM,GAM,ATH,Male,1
2020_GAM,GAM,ATH,Female,1
2020_GAM,GAM,JUD,Male,1
2020_GAM,GAM,SWM,Male,1
2020_GAM,GAM,Total,Male,3
2020_GAM,GAM,Total,Female,1
2020_GAM,GAM,Total,all,4
2020_GBR,GBR,ARC,Male,3
2020_GBR,GBR,ARC,Female,3
2020_GBR,GBR,ATH,Male,36
2020_GBR,GBR,ATH,Female,38
2020_GBR,GBR,BDM,Male,4
2020_GBR,GBR,BDM,Female,3
2020_GBR,GBR,BMF,Male,1
2020_GBR,GBR,BMF,Female,1
2020_GBR,GBR,BMX,Male,1
2020_GBR,GBR,BMX,Female,1
2020_GBR,GBR,BOX,Male,7
2020_GBR,GBR,BOX,Female,4
2020_GBR,GBR,CLB,Female,1
2020_GBR,GBR,CRD,Male,4
2020_GBR,GBR,CRD,Female,2
2020_GBR,GBR,CSL,Male,2
2020_GBR,GBR,CSL,Female,2
2020_GBR,GBR,CSP,Male,1
2020_GBR,GBR,CSP,Female,3
2020_GBR,GBR,CTR,Male,9
2020_GBR,GBR,CTR,Female,6
2020_GBR,GBR,DIV,Male,6
2020_GBR,GBR,DIV,Female,6
2020_GBR,GBR,EDR,Male,1
2020_GBR,GBR,EDR,Female,2
2020_GBR,GBR,EJP,Male,3
2020_GBR,GBR,EJP,Female,1
2020_GBR,GBR,EVE,Male,2
2020_GBR,GBR,EVE,Female,1
2020_GBR,GBR,FBL,Female,17
2020_GBR,GBR,FEN,Male,1
2020_GBR,GBR,GAR,Male,4
2020_GBR,GBR,GAR,Female,4
2020_GBR,GBR,GLF,Male,2
2020_GBR,GBR,GLF,Female,2
2020_GBR,GBR,GTR,Female,2
2020_GBR,GBR,HOC,Male,16
2020_GBR,GBR,HOC,Female,16
2020_GBR,GBR,JUD,Male,1
2020_GBR,GBR,JUD,Female,5
2020_GBR,GBR,MPN,Male,2
2020_GBR,GBR,MPN,Female,2
2020_GBR,GBR,MTB,Male,1
2020_GBR,GBR,MTB,Female,1
